Date RSI14 RSI7 MACD STOCH5 STOCH14 PPO TREND10 TREND20 QUADTREND10 INTENSITY ADX14 AROONUP14 AROONDOWN14 AROON_DIFF CLOSE_MA_DIFF LIN_DEV QUAD_DEV PRICE_OSC VAR_RATIO MONEYFLOW
20160909   32.89477   19.54152   -4.94220   52.41074   46.31905   -1.67149   -0.36328   -0.72680   -3.31087   -9.28026   17.49387   14.28571  100.00000  -85.71429  -42.70869  -42.88482  -36.33568   42.10643   44.46539   -2.44627
20160912   46.78395   43.99866   -4.87466   54.38091   49.30637   -1.65101   -1.01507   -0.90735   -0.84217    8.38187   19.97595    7.14286  100.00000  -92.85714  -12.48232   -1.98328   16.94999   48.68918   44.56570   14.53928
20160913   38.14279   32.34144   -6.39600   40.69140   37.30838   -2.29905   -2.69978   -1.55277   -1.74734   -0.78424   22.28073    0.00000   92.85714  -92.85714  -31.98547  -25.68580   -2.95696   49.86793   47.25520    2.31507
20160914   37.94887   32.08665   -7.01746   31.35080   28.92430   -2.61737   -6.63568   -2.82761   -1.57216   -1.80880   24.42089   64.28571   85.71429  -21.42857  -24.16780  -11.95291   15.84628   49.89989   44.22843   -2.73963
20160915   45.85229   45.45240   -5.74724   41.87502   33.60987   -2.18562   -8.26728   -2.95342   -0.00873   12.58895   25.35923   57.14286   78.57143  -21.42857    3.31120   22.50624   26.08071   49.98879   16.79233    2.09067
20160916   43.52010   41.71081   -5.17483   43.75251   32.71935   -1.99777  -12.45997   -4.16881    0.34725    9.15543   26.23053   50.00000   71.42857  -21.42857    1.63363   18.07881    5.18506   47.57781   11.58952    2.60669
20160919   43.66911   41.97991   -4.49416   48.29111   32.31953   -1.76289  -10.14433   -5.62933    2.54714    0.41616   25.91000   42.85714   64.28571  -21.42857    0.01592   18.92606   -6.28331   32.48620  -14.63644   -1.97501
20160920   43.70911   42.05796   -3.84008   51.41310   32.10147   -1.51386   -6.66064   -7.50562    5.42488  -14.34913   25.61236   35.71429   57.14286  -21.42857    3.09133   15.32771  -13.05978  -10.77436  -23.14605  -10.71906
20160921   52.43786   57.91080   -1.83881   65.99933   43.59184   -0.69902   -0.02083   -4.63094    7.17548   -0.89676   24.12786   28.57143   50.00000  -21.42857   18.97165   27.97828    5.94142   23.09177   -5.63471   -6.63003
20160922   56.54974   64.35800    0.31500   74.98069   57.84599    0.18301    6.00401   -2.56600    2.13362    1.19750   23.06917   21.42857   42.85714  -21.42857   22.92464   28.57423   11.04702    9.85872   29.75826   -5.28319
20160923   52.28996   55.65521    0.95524   71.91281   61.57912    0.45640    5.91633   -1.65685    2.67398   -9.23980   21.50538   14.28571   35.71429  -21.42857   10.33462    2.19929  -25.73772   15.15651   26.98755    7.61002
20160926   46.71703   45.17504    0.37305   54.84963   55.58359    0.20060   11.21215   -1.78018   -0.22972  -14.52122   20.99001    7.14286   28.57143  -21.42857   -7.21069  -34.85969  -27.69582   34.22356   19.75209   -8.92031
20160927   50.99185   53.01894    0.79538   53.92548   58.92051    0.35504    7.60168   -0.78976   -0.54181    1.38336   20.20042    0.00000   21.42857  -21.42857    1.88697  -12.13923    3.49140   42.96657   -4.28900    5.33216
20160928   54.17720   58.58128    1.61397   61.69589   67.89468    0.69604    5.10086   -0.18423   -0.01892    8.11949   18.78735    0.00000   14.28571  -14.28571    6.62698    6.35534   11.56635   31.73765    0.72044   18.91982
20160929   48.02028   46.75223    0.98734   51.96925   63.48588    0.41773    2.16951   -0.11006   -1.82017   -4.45364   17.81905   64.28571    7.14286   57.14286   -9.05371  -27.19117   -8.91169   35.86081   -8.08461    1.77790
20160930   52.79547   55.43079    1.41567   60.17022   68.93391    0.61170    1.30512   -0.00797   -0.76859    1.23665   16.75374   57.14286    0.00000   57.14286    6.30656    1.94282   19.67818   38.36367   -4.53945   -4.56971
20161003   51.17052   52.24225    1.34048   60.68523   69.72337    0.58395    0.21452    0.00211   -0.20099    0.42929   15.96959   50.00000    0.00000   50.00000    2.14636   -4.58480    5.48764   27.42709  -21.63735    4.99744
20161004   47.81763   45.74752    0.66641   47.80486   63.57409    0.28032   -0.40519    0.09565    0.00043   -9.89854   15.87818   42.85714    0.00000   42.85714   -7.87145  -15.86595  -17.10796   23.93435  -11.01674    6.91737
20161005   50.81498   51.78664    0.70478   49.33518   62.94701    0.30371   -0.40530    1.00291    0.17818   -5.38318   15.79329   35.71429    0.00000   35.71429    0.10906   10.57590    1.31230   21.48725  -22.73538   -4.72708
20161006   51.29081   52.75558    0.77470   51.95313   62.33509    0.34100    0.00253    4.40251   -0.00080    1.36930   16.06829   28.57143    0.00000   28.57143    2.55083    6.07609    7.64496   -3.60144  -30.06690   -1.89429
20161007   48.78373   47.28665    0.40812   49.78670   54.88965    0.17388    0.00543    2.65655   -0.75361   -8.04280   16.63986   21.42857    0.00000   21.42857   -4.42038  -15.50049   -0.39792  -16.54131  -34.88598    2.43801
20161010   52.56280   55.44225    0.71921   59.88240   58.76063    0.32666   -0.00935    4.07618    0.15794   -6.59536   16.80409   14.28571    0.00000   14.28571    6.18085   22.68345   14.37478   -9.33857  -28.56978    5.78535
20161011   44.03388   38.50225   -0.44388   46.79859   44.89754   -0.23898   -0.98887    0.83552   -0.04090  -16.36349   18.55007    7.14286  100.00000  -92.85714  -15.91946  -33.81661  -29.51476   10.16021    6.17373   -8.34200
20161012   45.01916   40.67112   -0.99809   40.34118   38.22795   -0.51345   -1.30280    0.03243   -1.47476  -11.92324   20.17134    0.00000   92.85714  -92.85714  -12.15500  -19.63549    2.19501    2.43272   16.77553  -15.71029
20161013   42.98164   36.87728   -1.59310   37.82297   35.63737   -0.82186   -5.64055   -0.00268   -0.31570   -3.66125   22.28190   35.71429  100.00000  -64.28571  -14.81008  -18.65576   -1.84968    9.99146   23.20225   -2.66265
20161014   43.41513   37.93884   -1.80725   36.81219   34.53087   -0.94167   -8.02205   -0.30641   -0.52241  -13.95257   23.31483   28.57143   92.85714  -64.28571   -9.50978   -3.87059   17.03831    1.45649   24.08126  -13.10292
20161017   41.14920   33.51604   -2.26842   33.15072   29.61954   -1.13650  -10.33563   -2.04619   -0.50367  -21.22365   24.58126   21.42857   85.71429  -64.28571  -12.60327  -10.03553   11.25557   -2.36839  -30.80208  -22.65258
20161018   46.54881   46.57531   -1.71731   46.04674   33.84658   -0.87415  -12.02588   -5.72453    0.12079  -22.05371   25.02525   14.28571   78.57143  -64.28571    4.84130   33.03729   25.23466  -22.32548  -26.59517  -19.88783
20161019   48.72050   51.35345   -1.02137   60.10423   39.87969   -0.51705   -6.16874   -5.52830    3.57203  -14.17670   25.18243    7.14286   71.42857  -64.28571    9.42970   32.45007   13.25511  -19.32059  -13.46251  -15.24057
20161020   47.26928   47.85017   -0.69124   62.68924   42.79812   -0.34844   -1.68513   -4.78892    5.53827  -11.55866   25.54581    0.00000   64.28571  -64.28571    5.07888   18.04918  -14.64178  -22.76207  -11.59310  -18.90536
20161021   47.68848   48.86681   -0.38509   66.21865   45.35041   -0.18730   -0.23253   -4.23418    8.21300   -8.14597   26.03853   35.71429   57.14286  -21.42857    4.42706   13.84161  -22.18149  -21.82220  -11.37326   -7.50849
20161024   51.47246   57.64144    0.29391   71.88020   52.57752    0.15366    3.44457   -4.31649    1.60664   -8.16040   25.49043   28.57143   50.00000  -21.42857   10.91520   25.25162    3.02096  -20.58846  -32.32106   -4.32525
20161025   48.48435   49.75990    0.38630   66.27985   53.02402    0.20184    4.94887   -4.22805    0.14923  -15.65719   25.23875   21.42857   42.85714  -21.42857    0.20512  -12.71770  -23.84322  -27.69021  -36.58856   -2.19041
20161026   46.73931   45.43179    0.26755   56.94776   50.71102    0.13235    4.85496   -2.67037   -0.48705   -6.60074   25.51075   14.28571   35.71429  -21.42857   -4.64229  -30.47431  -18.13372  -28.34226  -32.72961   -1.98409
20161027   44.45481   40.04424   -0.05544   43.30370   45.70772   -0.04095    0.71385   -3.57799   -4.68694  -21.12837   25.59496    7.14286   28.57143  -21.42857   -9.22308  -32.14591  -10.59981  -26.70868  -19.12779  -18.34385
20161028   42.01117   34.73403   -0.66113   36.53289   40.25862   -0.28459   -0.00534   -2.91503   -8.80413  -21.90962   26.29510    0.00000   21.42857  -21.42857  -13.83918  -30.31605    4.89087  -20.51375    3.40166  -11.15275
20161031   42.06562   34.89393   -1.07799   32.91782   37.70705   -0.40678   -4.03874   -2.97823   -2.68524  -25.34090   26.94522    0.00000   14.28571  -14.28571  -11.21251  -17.25669   22.27544  -29.93921  -10.86167  -10.47636
20161101   36.39825   24.22903   -1.94563   31.30771   33.35467   -0.81478   -8.10534   -3.54082   -1.32422  -29.42273   28.55132   57.14286  100.00000  -42.85714  -20.28814  -34.92986  -14.65467  -22.18806   13.29756  -10.95748
20161102   32.50870   18.72348   -3.01290   24.02587   25.02794   -1.31515  -13.56272   -4.34484   -1.68993  -31.47942   30.15254   50.00000  100.00000  -50.00000  -25.15180  -33.99588   -8.96472  -12.76121   35.21599  -18.24203
20161103   29.90706   15.59779   -4.08641   17.96723   18.24016   -1.77086  -18.04542   -5.22648   -0.65499  -35.21096   31.86282   42.85714  100.00000  -57.14286  -26.08719  -29.03666    6.35843   -7.33820   43.68888  -25.06126
20161104   29.30205   14.90246   -4.53128   13.15625   12.97662   -1.99678  -29.39773   -7.19359   -0.07565  -33.27503   33.47418   35.71429  100.00000  -64.28571  -21.45785   -3.84300   26.61210  -12.46223   43.91984  -42.18877
20161107   50.75888   58.29090   -1.81765   41.82691   31.56185   -0.90842   -6.62370   -2.71300    0.92091  -13.06671   32.32904   28.57143   92.85714  -64.28571   24.54710   42.95641   37.16275   35.43388   47.41306  -28.55166
20161108   53.90319   62.89691    0.34188   57.77505   48.56295    0.08197   -0.34662   -1.61628    7.27081    0.01290   30.34376   21.42857   85.71429  -64.28571   30.74756   34.26883   15.43379   30.42921   49.86631  -18.45248
20161109   60.35026   71.56057    2.87724   69.09772   62.95632    1.27183    0.26885   -0.18919   10.01796   15.09026   28.96197  100.00000   78.57143   21.42857   37.00237   31.67196    3.16003   35.69461   49.99776   -0.85407
20161110   61.72190   73.29159    4.52917   74.73248   70.63821    2.10618    4.31974   -0.00339    8.21278   10.28344   28.16670  100.00000   71.42857   28.57143   32.92008   20.47201  -24.10328   32.04138   49.99703    5.92206
20161111   59.66377   68.76989    5.09182   76.69991   74.08093    2.42000   11.15244    0.00338    2.29170   12.21120   27.42823   92.85714   64.28571   28.57143   19.99989    1.36882  -29.32591   33.68383   45.81322   13.83662
20161114   60.15037   69.51598    5.30405   74.86308   76.94684    2.54544   26.90240    0.05244    0.01593    4.93065   26.97868   85.71429   57.14286   28.57143    9.38045  -14.71444  -20.08345  -14.19385   28.26158   17.01124
20161115   64.70757   76.12895    5.99990   83.07452   84.53051    2.90020   38.67467    0.50927   -0.19849   16.96230   26.96289   78.57143   50.00000   28.57143   16.84515  -11.77436    3.46664   -7.16157    7.12816   26.53078
20161116   62.83025   71.72491    6.01137   83.96966   88.20994    2.87479   40.26267    2.32333   -2.74762   20.01656   26.94823   71.42857   42.85714   28.57143    7.51910  -24.83527    7.48499  -27.45944   18.87871   32.65793
20161117   65.75319   76.12639    6.33471   88.68930   91.92151    2.96699   37.20432    6.43388   -3.04060   28.60455   27.30110  100.00000   35.71429   64.28571   13.84193  -13.27407   22.45220  -22.56759   41.53774   43.21772
20161118   63.40402   70.52295    6.00549   85.22944   92.25742    2.74248   33.24120   11.55276   -0.75080   14.84358   27.71110  100.00000   28.57143   71.42857    6.97258  -24.47122   -2.55828  -18.49373   34.88388   47.12363
20161121   67.60137   77.13462    6.09612   89.85711   94.75354    2.82587   25.83454   19.48401   -0.00564   21.90854   28.44198  100.00000   21.42857   78.57143   16.23457   14.43725   19.67928    0.72426   33.25005   45.19553
20161122   68.61174   78.59440    6.19267   91.16100   95.93832    2.80445   24.99768   29.32727    0.19677   19.32302   29.34315  100.00000   14.28571   85.71429   14.11429   17.70259   -2.44527  -12.07087   44.59995   46.18667
20161123   68.90317   79.03025    5.87722   93.06202   97.05047    2.64049   26.80649   34.69509    0.02679   27.06850   30.17996   92.85714    7.14286   85.71429   11.70306   -3.02471  -14.82600  -15.87953   40.63316   41.95116
20161125   70.89229   81.95916    5.72206   94.96700   97.93118    2.55142   36.40114   40.29274   -0.00013   29.70072   31.25566  100.00000    0.00000  100.00000   13.82443    1.64972    3.94878  -18.35255   45.13172   51.56535
20161128   65.19636   67.92192    4.85205   82.58168   94.71607    2.08109   29.21575   40.94278   -0.26517   15.91941   31.64820   92.85714    0.00000   92.85714    1.60864  -35.97244  -25.33472  -11.90447   -0.20445   36.60343
20161129   66.39845   70.36980    4.11153   76.54771   94.12729    1.73044   20.74287   43.32772   -0.28815   18.32906   31.83625   85.71429    7.14286   78.57143    1.85510  -23.11439   -7.25093  -26.90771  -13.97090   37.90035
20161130   63.48785   63.41164    3.41294   61.17682   88.81209    1.24950   11.59003   39.85549   -2.86229    0.37668   32.18667  100.00000    0.00000  100.00000   -3.98672  -31.20921   -5.65181  -26.35272   -9.23105    9.58890
20161201   59.21580   53.90784    1.90187   46.02818   81.00307    0.64542    1.59781   32.47974   -7.38239  -12.92881   31.44137   92.85714    0.00000   92.85714  -10.70935  -33.02621   -8.14549  -16.72365   22.00189    2.08614
20161202   59.61316   54.97672    1.10881   37.30205   75.64135    0.20498    0.02429   25.20981  -10.90224  -10.46226   30.74931   85.71429    0.00000   85.71429   -8.00927  -20.49349   26.26958  -23.76808    4.52872   -7.81167
20161205   64.13062   66.01356    0.89980   47.96422   78.31604    0.16746   -0.12660   19.71368   -0.08894   -4.91402   30.73227   78.57143    0.00000   78.57143    7.12944   27.84915   33.94613  -20.53252   14.83403    0.61465
20161206   66.28420   70.48891    1.00575   63.81077   84.63459    0.24118   -0.00001   17.88856    1.27854    4.11738   30.88724   71.42857    0.00000   71.42857   13.68670   33.37348   22.22376  -16.06530   32.89036   -1.26275
20161207   73.40806   81.96718    2.10924   75.45119   89.41075    0.88047    1.61898   14.45196    6.86324   19.67941   32.19129  100.00000    0.00000  100.00000   34.32723   40.13855   29.62039   13.36401   49.91715    7.55889
20161208   74.50804   83.39597    2.93090   80.78731   90.46635    1.29796    7.06715   15.96053    9.15680   22.80046   33.70711  100.00000    0.00000  100.00000   35.18204   28.33298  -13.49674   10.60431   49.97326    3.80957
20161209   77.03768   86.48539    3.88044   87.08241   93.55568    1.73300   18.15950   17.18445    3.98093   30.59567   35.34062  100.00000    0.00000  100.00000   38.02296   24.36816  -20.13274   26.61423   49.93585    9.84621
20161212   75.49531   83.03934    4.01592   87.63166   92.67345    1.78800   34.07151   19.08119    1.46846   24.17254   36.97067  100.00000    0.00000  100.00000   26.39793    0.11030  -31.63027   15.74873   49.15008   14.34857
20161213   78.22231   86.64492    4.22996   88.97665   93.01189    1.99288   38.29071   18.24950    0.04781   25.60302   38.81907  100.00000   42.85714   57.14286   29.78053    1.16382  -12.56481   23.95082   34.30278   14.06807
20161214   68.06598   66.20220    2.80731   72.55295   86.41840    1.52661   29.33436   19.87407   -0.45725   12.60523   39.08463   92.85714   35.71429   57.14286   -1.87902  -39.47714  -29.03693    9.77652   15.33494   14.81659
20161215   70.13201   70.25289    2.29412   64.53069   85.39615    1.28396   22.10492   19.26418   -1.77921   16.19835   39.33121   85.71429   28.57143   57.14286    5.28951  -26.58049    9.22377   14.71074   -7.89802   17.36555
20161216   67.87636   65.86053    1.61004   54.20391   83.10565    0.88833   15.08243   19.46252   -3.87340    1.01611   39.56019   78.57143   21.42857   57.14286   -2.88582  -27.05438   11.00247    2.12734   -9.07152   10.10429
20161219   69.06679   68.41989    1.43381   52.85091   83.36634    0.62207   11.75829   19.36448   -5.15789    6.05100   39.77280   71.42857   14.28571   57.14286    2.59450  -15.81699   23.46505    5.73915  -13.15574    8.39199
